"SEARCHQUERY","CRAWLTIME","RANK","ID"
"Anorak",13-JUN-12,6507,"6890214202"
"Anorak",13-JUN-12,7307,"6890214202"
"Anorak",13-JUN-12,7407,"6890214202"
"Anorak",13-JUN-12,8107,"6890214202"
"Anorak",13-JUN-12,8207,"6890214202"
"Anorak",13-JUN-12,9807,"6890214202"
"Anorak",13-JUN-12,9907,"6890214202"
"Anorak",13-JUN-12,10607,"6890214202"
"Anorak",13-JUN-12,10707,"6890214202"
"Anorak",13-JUN-12,5607,"6890214202"
"Anorak",13-JUN-12,5707,"6890214202"
"Anorak",13-JUN-12,9107,"6890214202"
"Anorak",12-JUN-12,3207,"5855527545"
"Anorak",13-JUN-12,6607,"6890214202"
"Anorak",13-JUN-12,4003,"6890214202"
"Anorak",13-JUN-12,4107,"6890214202"
"Anorak",13-JUN-12,4807,"6890214202"
"Anorak",13-JUN-12,4907,"6890214202"
"Anorak",13-JUN-12,9207,"6890214202"
"Anorak",13-JUN-12,6707,"6890214202"
"Anorak",13-JUN-12,6807,"6890214202"
"Anorak",13-JUN-12,7507,"6890214202"
"Anorak",13-JUN-12,7607,"6890214202"
"Anorak",13-JUN-12,8307,"6890214202"
"Anorak",13-JUN-12,8407,"6890214202"
"Coif",21-JUN-12,304,"3511361115"
"Coif",21-JUN-12,305,"3512173830"
"Coif",21-JUN-12,306,"3511361993"
"Coif",21-JUN-12,405,"3511352331"
"Coif",21-JUN-12,406,"3512161552"
"Coif",21-JUN-12,407,"3511354213"
"Coif",21-JUN-12,408,"3511348067"
"Coif",21-JUN-12,409,"3512160096"
"Coif",21-JUN-12,410,"3511347165"
"Coif",21-JUN-12,411,"3512164210"
"Coif",21-JUN-12,412,"3512162478"
"Cockade",21-JUN-12,706,"4432551211"
"Choli",20-JUN-12,834,"466917871"
"Cockade",21-JUN-12,808,"4102377981"
"Coif",21-JUN-12,552,"5161746718"
"Coif",21-JUN-12,605,"3218898017"
"Cleavage (breasts)",20-JUN-12,107,"6822150400"
"Cockade",20-JUN-12,154,"50760249"
"Cockade",20-JUN-12,156,"6136790119"
"Cockade",20-JUN-12,158,"3874656103"
"Cockade",20-JUN-12,159,"39887698"
"Cockade",20-JUN-12,161,"6221045148"
"Cockade",21-JUN-12,905,"3344235113"
"Cleavage (breasts)",20-JUN-12,137,"4439439310"
"Cleavage (breasts)",20-JUN-12,144,"53179415"
"Cleavage (breasts)",20-JUN-12,217,"137151968"
"Cleavage (breasts)",20-JUN-12,228,"2921192997"
"Chullo",20-JUN-12,1501,"6747831943"
"Coif",21-JUN-12,818,"4812959285"
"Coif",21-JUN-12,907,"90654823"
"Coif",21-JUN-12,932,"267975094"
"Cleavage (breasts)",20-JUN-12,259,"1077237079"
"Coif",21-JUN-12,4,"498919738"
"Coif",21-JUN-12,28,"3102294310"
"Coif",21-JUN-12,29,"3178510219"
"Cleavage (breasts)",20-JUN-12,326,"155166130"
"Cleavage (breasts)",20-JUN-12,327,"155165036"
"Cleavage (breasts)",20-JUN-12,328,"155164468"
"Cleavage (breasts)",20-JUN-12,347,"6685539733"
"Cleavage (breasts)",20-JUN-12,348,"6793345456"
"Chullo",20-JUN-12,1666,"4015362984"
"Chullo",20-JUN-12,1671,"5759602037"
"Cincture",20-JUN-12,6,"2074158969"
"Cockade",21-JUN-12,402,"1030938179"
"Cockade",21-JUN-12,408,"3803687088"
"Coif",21-JUN-12,1148,"4627062174"
"Choker",20-JUN-12,146,"4588967383"
"Choker",20-JUN-12,147,"4589588368"
"Choker",20-JUN-12,205,"4592386896"
"Choker",20-JUN-12,206,"4592390086"
"Choker",20-JUN-12,209,"5041627224"
"Choker",20-JUN-12,210,"5041007217"
"Choker",20-JUN-12,211,"5041628748"
"Choker",20-JUN-12,213,"5041079023"
"Choker",20-JUN-12,214,"5041702454"
"Choker",20-JUN-12,215,"5041701264"
"Choker",20-JUN-12,216,"5041056095"
"Choker",20-JUN-12,217,"5041677878"
"Choker",20-JUN-12,218,"5041054909"
"Choker",20-JUN-12,219,"5041882418"
"Choker",20-JUN-12,220,"5041257369"
"Choker",20-JUN-12,221,"5041259837"
"Choker",20-JUN-12,222,"5041747252"
"Choker",20-JUN-12,223,"5041188591"
"Choker",20-JUN-12,224,"5041186571"
"Choker",20-JUN-12,225,"5041812590"
"Choker",20-JUN-12,226,"5041776716"
"Choker",20-JUN-12,227,"5041151673"
"Choker",20-JUN-12,228,"5041777264"
"Choker",20-JUN-12,229,"5041106731"
"Choker",20-JUN-12,230,"5041731366"
"Choker",20-JUN-12,231,"5041730754"
"Choker",20-JUN-12,232,"4387646342"
"Choker",20-JUN-12,233,"4386881839"
"Choker",20-JUN-12,253,"4591768409"
"Choker",20-JUN-12,254,"4591763829"
"Choker",20-JUN-12,255,"4591765341"
"Choker",20-JUN-12,303,"3429875480"
"Choker",20-JUN-12,304,"3429060711"
"Choker",20-JUN-12,305,"3429060997"
"Choker",20-JUN-12,306,"5041715355"
"Choker",20-JUN-12,307,"5041714725"
"Choker",20-JUN-12,308,"5041717325"
"Choker",20-JUN-12,309,"5041123523"
"Choli",20-JUN-12,293,"3315974553"
"Choli",20-JUN-12,303,"5453255396"
"Choli",20-JUN-12,304,"5452633925"
"Chic (style)",20-JUN-12,637,"4747553190"
"Chic (style)",20-JUN-12,647,"4746882671"
"Choli",20-JUN-12,3097,"5733146017"
"Choli",20-JUN-12,3100,"375687756"
"Choli",20-JUN-12,3101,"375687756"
"Choli",20-JUN-12,3116,"375676215"
"Choli",20-JUN-12,3137,"4122624458"
"Choli",20-JUN-12,3139,"167744941"
"Choli",20-JUN-12,3145,"4121873189"
"Choli",20-JUN-12,3152,"770118179"
"Choli",20-JUN-12,3158,"1019277288"
"Choli",20-JUN-12,3197,"375675449"
"Choli",20-JUN-12,3205,"4059280726"
"Choli",20-JUN-12,3222,"2884912547"
"Chullo",20-JUN-12,504,"2676105647"
"Chullo",20-JUN-12,505,"2676923516"
"Chullo",20-JUN-12,507,"2992559683"
"Chullo",20-JUN-12,508,"2993403560"
"Choker",20-JUN-12,332,"5041122803"
"Chic (style)",20-JUN-12,723,"4746882565"
"Chic (style)",20-JUN-12,785,"5492152298"
"Chic (style)",20-JUN-12,787,"5491558603"
"Choli",20-JUN-12,3260,"1526547420"
"Choli",20-JUN-12,3276,"5733133789"
"Choli",20-JUN-12,3309,"4756467811"
"Choli",20-JUN-12,3310,"4182574818"
"Choli",20-JUN-12,3344,"4980146362"
"Choli",20-JUN-12,3424,"5733134457"
"Choli",20-JUN-12,3441,"4122641034"
"Choli",20-JUN-12,3443,"3600855773"
"Choli",20-JUN-12,3451,"4122635154"
"Choli",20-JUN-12,1615,"5426724270"
"Choli",20-JUN-12,1717,"5453282752"
"Choli",20-JUN-12,2502,"5208310130"
"Choli",20-JUN-12,2534,"5208292610"
"Choli",20-JUN-12,25,"3316814752"
"Choli",20-JUN-12,3573,"5733143001"
"Choli",20-JUN-12,3579,"6069835917"
"Choli",20-JUN-12,3601,"4619241680"
"Choli",20-JUN-12,3602,"4618629731"
"Choli",20-JUN-12,3603,"4618624553"
"Choli",20-JUN-12,3604,"4619242306"
"Choli",20-JUN-12,3605,"4619240674"
"Choli",20-JUN-12,3606,"4158718392"
"Choli",20-JUN-12,3607,"4618628151"
"Choli",20-JUN-12,3608,"4618627811"
"Choli",20-JUN-12,3609,"4441304770"
"Choli",20-JUN-12,3610,"4619241496"
"Choli",20-JUN-12,3611,"4441302104"
"Choli",20-JUN-12,3616,"5733162573"
"Choli",20-JUN-12,3641,"3108393742"
"Choli",20-JUN-12,3642,"4440540267"
"Choli",20-JUN-12,3643,"5733144709"
"Choli",20-JUN-12,3644,"4158718168"
"Choli",20-JUN-12,3646,"4158719280"
"Choli",20-JUN-12,3647,"4158719814"
"Choli",20-JUN-12,3648,"4440537131"
"Choli",20-JUN-12,3649,"4441306106"
"Choli",20-JUN-12,3650,"4157955315"
"Choli",20-JUN-12,3651,"4158719142"
"Choli",20-JUN-12,3653,"3107554949"
"Choli",20-JUN-12,3654,"3108391274"
"Choli",20-JUN-12,3655,"4618624809"
"Choli",20-JUN-12,3656,"3108390002"
"Choli",20-JUN-12,3657,"4157955721"
"Choli",20-JUN-12,3658,"4618625039"
"Choli",20-JUN-12,3660,"4157954567"
"Choli",20-JUN-12,3661,"4158717470"
"Choli",20-JUN-12,3662,"4157954145"
"Choli",20-JUN-12,3663,"4157956943"
"Choli",20-JUN-12,3664,"4440530321"
"Choli",20-JUN-12,3665,"4441308986"
"Choli",20-JUN-12,3666,"4618624285"
"Choli",20-JUN-12,1825,"668357249"
"Choli",20-JUN-12,1846,"3267494790"
"Chullo",20-JUN-12,603,"3048499621"
"Chullo",20-JUN-12,701,"411478947"
"Chic (style)",20-JUN-12,310,"4629619544"
"Chic (style)",20-JUN-12,311,"4635750058"
"Chic (style)",20-JUN-12,313,"4635706386"
"Chic (style)",20-JUN-12,314,"4627103166"
"Chic (style)",20-JUN-12,315,"4635707060"
"Chic (style)",20-JUN-12,316,"4629598088"
"Chic (style)",20-JUN-12,317,"4627040140"
"Chic (style)",20-JUN-12,318,"4635215841"
"Chic (style)",20-JUN-12,319,"4634845673"
"Choli",20-JUN-12,3667,"4440533811"
"Choli",20-JUN-12,3668,"4157954839"
"Choli",20-JUN-12,3669,"4158717664"
"Choli",20-JUN-12,3670,"4157954741"
"Choli",20-JUN-12,3671,"4440533135"
"Choli",20-JUN-12,3672,"4440536251"
"Choli",20-JUN-12,3675,"4440527543"
"Choli",20-JUN-12,3676,"3108389272"
"Choli",20-JUN-12,3677,"3107558561"
"Choli",20-JUN-12,3678,"3107555233"
"Choli",20-JUN-12,3679,"4157956011"
"Choli",20-JUN-12,3680,"3107560025"
"Choli",20-JUN-12,3681,"3108395252"
"Choli",20-JUN-12,3682,"4440540889"
"Choli",20-JUN-12,3683,"4618625337"
"Choli",20-JUN-12,3684,"4440541585"
"Chic (style)",20-JUN-12,320,"4626178535"
"Chic (style)",20-JUN-12,321,"4626642998"
"Chic (style)",20-JUN-12,322,"4635284824"
"Chic (style)",20-JUN-12,323,"4629571192"
"Chic (style)",20-JUN-12,324,"4631806148"
"Chic (style)",20-JUN-12,325,"4631828768"
"Chic (style)",20-JUN-12,359,"4631845074"
"Chic (style)",20-JUN-12,414,"7314437050"
"Choker",20-JUN-12,35,"4317274061"
"Choli",20-JUN-12,3685,"4157957941"
"Choli",20-JUN-12,3686,"4440522675"
"Choli",20-JUN-12,3687,"4157955429"
"Choli",20-JUN-12,3689,"4441315896"
"Choli",20-JUN-12,3690,"3108390566"
"Choli",20-JUN-12,3691,"4441315244"
"Choli",20-JUN-12,3692,"4157957077"
"Choli",20-JUN-12,3693,"4441319672"
"Choli",20-JUN-12,3694,"4157957247"
"Choli",20-JUN-12,3695,"3107562325"
"Choli",20-JUN-12,3696,"4441314554"
"Choli",20-JUN-12,3697,"4157954659"
"Choli",20-JUN-12,3698,"3108388966"
"Choli",20-JUN-12,3699,"3107557443"
"Choli",20-JUN-12,3700,"3108392216"
"Choli",20-JUN-12,3701,"3108392216"
"Choli",20-JUN-12,3702,"4619242522"
"Choli",20-JUN-12,3703,"5733143193"
"Choli",20-JUN-12,3704,"4618628821"
"Choli",20-JUN-12,3705,"4619241134"
"Choli",20-JUN-12,3709,"4157954263"
"Choli",20-JUN-12,3710,"4440524739"
"Choli",20-JUN-12,3711,"4441303512"
"Choli",20-JUN-12,3712,"4441316406"
"Choli",20-JUN-12,3714,"3107560779"
"Choli",20-JUN-12,3715,"3107556873"
"Choli",20-JUN-12,3717,"4441311846"
"Choli",20-JUN-12,3718,"2947957274"
"Choli",20-JUN-12,3719,"3108393020"
"Choli",20-JUN-12,3720,"3108394368"
"Choli",20-JUN-12,3721,"5733133507"
"Choli",20-JUN-12,3722,"4158716892"
"Choli",20-JUN-12,3723,"3107554603"
"Choli",20-JUN-12,3724,"4157955017"
"Choli",20-JUN-12,3726,"4157957565"
"Choli",20-JUN-12,3728,"5733690086"
"Choli",20-JUN-12,3729,"4440531161"
"Choli",20-JUN-12,3730,"4441299776"
"Choli",20-JUN-12,3732,"4441318894"
"Choli",20-JUN-12,3733,"4618625771"
"Choli",20-JUN-12,3734,"4440524041"
"Choli",20-JUN-12,3735,"4157954479"
"Choli",20-JUN-12,3736,"4157955189"
"Choli",20-JUN-12,3737,"4440526243"
"Choli",20-JUN-12,3738,"5733708360"
"Choli",20-JUN-12,3739,"3108389598"
"Choli",20-JUN-12,3740,"4619237128"
"Choli",20-JUN-12,3742,"3108391556"
"Choli",20-JUN-12,3743,"4441305514"
"Choli",20-JUN-12,3744,"3107561427"
"Choli",20-JUN-12,3745,"4157955813"
"Choli",20-JUN-12,3746,"4157956195"
"Choli",20-JUN-12,3747,"3107562649"
"Choli",20-JUN-12,3748,"4618628993"
"Choli",20-JUN-12,3749,"4158718930"
"Choli",20-JUN-12,3750,"4158720916"
"Choli",20-JUN-12,3751,"4441308316"
"Choli",20-JUN-12,3752,"4157958169"
"Choli",20-JUN-12,3753,"3107559233"
"Choli",20-JUN-12,3754,"4157956529"
"Choli",20-JUN-12,3755,"4158718820"
"Choli",20-JUN-12,3756,"4157957775"
"Choli",20-JUN-12,3757,"4441311164"
"Choli",20-JUN-12,3758,"1535415670"
"Choli",20-JUN-12,3801,"4114950198"
"Choli",20-JUN-12,3802,"5733707410"
"Choli",20-JUN-12,2105,"5823095519"
"Choli",20-JUN-12,2835,"5733681036"
"Choli",20-JUN-12,2836,"375683438"
"Choli",20-JUN-12,2837,"4730727745"
"Choli",20-JUN-12,2841,"1552749003"
"Choli",20-JUN-12,2844,"375687694"
"Choli",20-JUN-12,2850,"466918387"
"Choli",20-JUN-12,2852,"1534544977"
"Choli",20-JUN-12,2857,"4979540035"
"Choli",20-JUN-12,2860,"376774765"
"Choli",20-JUN-12,2870,"375691533"
"Choli",20-JUN-12,2878,"5733145753"
"Choli",20-JUN-12,2879,"167709298"
"Choli",20-JUN-12,2882,"5733144093"
"Choli",20-JUN-12,2884,"4618623733"
"Choli",20-JUN-12,2887,"4589158775"
"Choli",20-JUN-12,2894,"2211536581"
"Choli",20-JUN-12,2896,"5733134557"
"Choli",20-JUN-12,2901,"2919532888"
"Choli",20-JUN-12,2903,"4121859953"
"Choli",20-JUN-12,2929,"2211542971"
"Choli",20-JUN-12,2985,"5452676261"
"Choli",20-JUN-12,3013,"1019278188"
"Chullo",20-JUN-12,201,"2096228514"
"Chullo",20-JUN-12,202,"3151635607"
"Chullo",20-JUN-12,205,"3049339710"
"Chullo",20-JUN-12,206,"3048499713"
"Chullo",20-JUN-12,909,"3643642439"
"Chullo",20-JUN-12,914,"4141476506"
"Poncho",22-JUN-12,484,"2307255032"
"Dart (sewing)",22-JUN-12,717,"2739095928"
"Poncho",22-JUN-12,814,"3625703991"
"Poncho",22-JUN-12,846,"7235033016"
"Dalmatic",22-JUN-12,202,"2103853117"
"Pork pie hat",22-JUN-12,895,"2769435613"
"Deerstalker",22-JUN-12,1101,"2321628609"
"Deerstalker",22-JUN-12,1173,"4164555818"
"Pork pie hat",22-JUN-12,586,"3262833747"
"Culottes",22-JUN-12,119,"2383936530"
"Culottes",22-JUN-12,121,"2383936460"
"Culottes",22-JUN-12,202,"6661712513"
"Cowboy hat",21-JUN-12,294,"4513975790"
"Cut and sew",22-JUN-12,123,"5073024922"
"Cut and sew",22-JUN-12,146,"4908460652"
"Cowboy hat",21-JUN-12,391,"4626397892"
"Cowboy hat",21-JUN-12,432,"3643283079"
"Cummerbund",22-JUN-12,94,"14220962"
"Cummerbund",22-JUN-12,103,"20529551"
"Cummerbund",22-JUN-12,106,"20531174"
"Cummerbund",22-JUN-12,111,"20530734"
"Cummerbund",22-JUN-12,127,"20529228"
"Cummerbund",22-JUN-12,168,"20530924"
"Cummerbund",22-JUN-12,175,"20531088"
"Cummerbund",22-JUN-12,205,"5399543000"
"Poncho",22-JUN-12,584,"226799954"
"Deerstalker",22-JUN-12,815,"6322959601"
"Pork pie hat",22-JUN-12,931,"4939686472"
"Cornette",21-JUN-12,1165,"3235188938"
"Cornette",21-JUN-12,1166,"3232336728"
"Cornette",21-JUN-12,1187,"3231487195"
"Cornette",21-JUN-12,1188,"3232336070"
"Cornette",21-JUN-12,1189,"3235188770"
"Cornette",21-JUN-12,1199,"3228334287"
"Cornette",21-JUN-12,1200,"3230325475"
"Pork pie hat",22-JUN-12,303,"2720759354"
"Culottes",22-JUN-12,318,"2933133891"
"Culottes",22-JUN-12,320,"2933133731"
"Culottes",22-JUN-12,321,"2933990674"
"Costume jewelry",21-JUN-12,715,"2382719728"
"Culottes",22-JUN-12,1827,"2720635617"
"Culottes",22-JUN-12,1838,"2933133617"
"Cummerbund",22-JUN-12,278,"5399549414"
"Cut and sew",22-JUN-12,305,"5279590512"
"Cut and sew",22-JUN-12,333,"5747873194"
"Cut and sew",22-JUN-12,354,"47879168"
"Cut and sew",22-JUN-12,817,"3572320491"
"Culottes",22-JUN-12,1887,"2720635439"
"Culottes",22-JUN-12,2010,"6541936451"
"Cummerbund",22-JUN-12,282,"5398943879"
"Cummerbund",22-JUN-12,283,"5398940741"
"Cummerbund",22-JUN-12,367,"2156186053"
"Poncho",22-JUN-12,336,"2306453491"
"Poncho",22-JUN-12,354,"183990066"
"Poncho",22-JUN-12,383,"2456059354"
"Deerstalker",22-JUN-12,973,"309368513"
"Deerstalker",22-JUN-12,977,"4200191703"
"Poncho",22-JUN-12,988,"4709207157"
"Pork pie hat",22-JUN-12,8,"180208384"
"Pork pie hat",22-JUN-12,47,"5851951274"
"Pork pie hat",22-JUN-12,671,"5767844127"
"Culottes",22-JUN-12,565,"73486425"
"Deerstalker",22-JUN-12,1376,"2854249966"
"Culottes",22-JUN-12,1307,"432972197"
"Culottes",22-JUN-12,1342,"3564415008"
"Culottes",22-JUN-12,1425,"3304190361"
"Cummerbund",22-JUN-12,503,"2822142626"
"Cummerbund",22-JUN-12,510,"2821301479"
"Cummerbund",22-JUN-12,536,"543380930"
"Poncho",22-JUN-12,733,"528157209"
"Poncho",22-JUN-12,780,"528844701"
"Cut and sew",22-JUN-12,1066,"2418642596"
"Cut and sew",22-JUN-12,1067,"2417826607"
"Deerstalker",22-JUN-12,1007,"4200112443"
"Deerstalker",22-JUN-12,1068,"4301694752"
"Pork pie hat",22-JUN-12,101,"5851398275"
"Pork pie hat",22-JUN-12,102,"5851948202"
"Pork pie hat",22-JUN-12,103,"5851949420"
"Pork pie hat",22-JUN-12,104,"5851395137"
"Pork pie hat",22-JUN-12,106,"5851403623"
"Pork pie hat",22-JUN-12,107,"5851952736"
"Pork pie hat",22-JUN-12,108,"5851406207"
"Pork pie hat",22-JUN-12,110,"5851413235"
"Pork pie hat",22-JUN-12,111,"5851963638"
"Pork pie hat",22-JUN-12,112,"5853145849"
"Pork pie hat",22-JUN-12,127,"519831995"
"Pork pie hat",22-JUN-12,425,"2182399372"
"Deerstalker",22-JUN-12,277,"19953522"
"Deerstalker",22-JUN-12,278,"19953199"
"Culottes",22-JUN-12,701,"6176107387"
"Culottes",22-JUN-12,705,"60472748"
"Culottes",22-JUN-12,707,"6176109073"
"Cut and sew",22-JUN-12,690,"4439468727"
"Culottes",22-JUN-12,1457,"5831604280"
"Culottes",22-JUN-12,1510,"5965633794"
"Culottes",22-JUN-12,1512,"5965633842"
"Culottes",22-JUN-12,2253,"6270440386"
"Cut and sew",22-JUN-12,29,"2453313907"
"Cornette",21-JUN-12,195,"3229184684"
"Cornette",21-JUN-12,196,"3231174080"
"Cornette",21-JUN-12,197,"3254228544"
"Cornette",21-JUN-12,198,"3254228422"
"Cornette",21-JUN-12,240,"3231174176"
"Costume jewelry",21-JUN-12,506,"4001180062"
"Cowboy hat",21-JUN-12,106,"450657109"
"Cornette",21-JUN-12,1801,"2143503832"
"Costume jewelry",21-JUN-12,1765,"5512768214"
"Cowboy hat",21-JUN-12,131,"5759787646"
"Cowboy hat",21-JUN-12,213,"4750061449"
"Cowboy hat",22-JUN-12,2547,"1419911216"
"Cowboy hat",22-JUN-12,2611,"3434901912"
"Cowboy hat",22-JUN-12,2657,"7381115480"
"Cowboy hat",21-JUN-12,1809,"4376315389"
"Cowboy hat",21-JUN-12,1929,"45059370"
"Cowboy hat",21-JUN-12,1934,"5150523663"
"Cornette",21-JUN-12,297,"4253345413"
"Cornette",21-JUN-12,299,"4571639447"
"Costume jewelry",21-JUN-12,13,"4842008165"
"Fake fur",26-JUN-12,102,"4031397045"
"Fake fur",26-JUN-12,119,"4042741912"
"Cornette",21-JUN-12,1911,"4646773433"
"Cornette",21-JUN-12,2010,"2765792306"
"Costume jewelry",21-JUN-12,2618,"5289388823"
"Costume jewelry",21-JUN-12,2690,"2923900938"
"Costume jewelry",21-JUN-12,2706,"2923901812"
"Costume jewelry",21-JUN-12,2732,"3803908341"
"Costume jewelry",21-JUN-12,1332,"4789324658"
"Costume jewelry",21-JUN-12,1997,"2381885581"
"Cowboy hat",22-JUN-12,2828,"3031867206"
"Cowboy hat",21-JUN-12,561,"95678757"
"Cowboy hat",21-JUN-12,1276,"2398975021"
"Cowboy hat",21-JUN-12,1309,"4015630364"
"Cowboy hat",22-JUN-12,2148,"5058430421"
"Costume jewelry",21-JUN-12,2798,"3803907611"
"Costume jewelry",21-JUN-12,2799,"3804722766"
"Costume jewelry",21-JUN-12,2800,"3803908985"
"Costume jewelry",21-JUN-12,2805,"3803907611"
"Costume jewelry",21-JUN-12,2806,"3803908341"
"Costume jewelry",21-JUN-12,2807,"3804722766"
"Costume jewelry",21-JUN-12,2808,"3803908985"
"Costume jewelry",21-JUN-12,810,"4788694595"
"Costume jewelry",21-JUN-12,866,"4789325294"
"Costume jewelry",21-JUN-12,867,"4789324164"
"Costume jewelry",21-JUN-12,868,"4788696613"
"Costume jewelry",21-JUN-12,2227,"4150323444"
"Cowboy hat",22-JUN-12,2923,"2666997907"
"Cowboy hat",21-JUN-12,704,"3618608792"
"Cowboy hat",21-JUN-12,731,"282795958"
"Cowboy hat",21-JUN-12,740,"5437472747"
"Cowboy hat",21-JUN-12,741,"4015075679"
"Cowboy hat",21-JUN-12,1466,"3384321444"
"Cowboy hat",22-JUN-12,2302,"5851594581"
"Cornette",21-JUN-12,1450,"3253400205"
"Cornette",21-JUN-12,1451,"3254229438"
"Cornette",21-JUN-12,1452,"3254228658"
"Cowboy hat",21-JUN-12,7,"5916239978"
"Cowboy hat",21-JUN-12,8,"5916239764"
"Cowboy hat",21-JUN-12,35,"4649277484"
"Cowboy hat",21-JUN-12,36,"4649277744"
"Cowboy hat",21-JUN-12,37,"4648661233"
"Costume jewelry",21-JUN-12,1060,"4788694951"
"Costume jewelry",21-JUN-12,1705,"4831402226"
"Costume jewelry",21-JUN-12,1706,"4830787463"
"Costume jewelry",21-JUN-12,1708,"4830788887"
"Costume jewelry",21-JUN-12,1709,"4831402712"
"Costume jewelry",21-JUN-12,1710,"4831402484"
"Costume jewelry",21-JUN-12,1711,"4830786283"
"Cowboy hat",21-JUN-12,905,"3024677628"
"Cowboy hat",21-JUN-12,916,"3897108588"
"Cowboy hat",21-JUN-12,930,"4014867035"
"Cowboy hat",21-JUN-12,933,"3801729677"
"Cowboy hat",21-JUN-12,1005,"5938155453"
"Cowboy hat",21-JUN-12,1603,"4583419856"
"Cowboy hat",21-JUN-12,1635,"4570872029"
"Cowboy hat",21-JUN-12,1642,"4483050581"
"Cowboy hat",21-JUN-12,1705,"4483050581"
"Cowboy hat",22-JUN-12,2377,"123640083"
"Cowboy hat",22-JUN-12,2389,"175118762"
"Cowboy hat",22-JUN-12,2442,"3873849996"
"Do-rag",23-JUN-12,1017,"2916280673"
"Do-rag",23-JUN-12,1018,"2916285889"
"Do-rag",23-JUN-12,1023,"2917129626"
"Do-rag",23-JUN-12,1025,"2917128140"
"Do-rag",23-JUN-12,1028,"2916292499"
"Do-rag",23-JUN-12,1029,"2917134826"
"Do-rag",23-JUN-12,1031,"2917125372"
"Do-rag",23-JUN-12,1032,"2917130766"
"Do-rag",23-JUN-12,1035,"2916290049"
"Do-rag",23-JUN-12,1036,"2916278357"
"Do-rag",23-JUN-12,1038,"2917137450"
"Do-rag",23-JUN-12,1039,"2916293637"
"Do-rag",23-JUN-12,1070,"2916276913"
"Do-rag",23-JUN-12,1097,"473059888"
"Drawstring",25-JUN-12,1494,"6054786795"
"Do-rag",23-JUN-12,332,"2788726598"
"Preppy",23-JUN-12,1106,"5066174039"
"Drawstring",25-JUN-12,2517,"6405717405"
"Drawstring",25-JUN-12,2521,"4291687336"
"Drawstring",25-JUN-12,2524,"3997764063"
"Revers",26-JUN-12,2527,"4629457432"
"Revers",25-JUN-12,1917,"3156327426"
"Revers",25-JUN-12,1949,"3165613281"
"Revers",25-JUN-12,1950,"3165613555"
"Revers",25-JUN-12,1954,"3165614111"
"Fake fur",26-JUN-12,324,"4385206706"
"Fake fur",26-JUN-12,328,"4384444879"
"Fake fur",26-JUN-12,329,"4385207322"
"Fake fur",26-JUN-12,330,"4386626638"
"Fake fur",26-JUN-12,503,"5616664721"
"Fake fur",26-JUN-12,504,"5617250324"
"Fake fur",26-JUN-12,507,"4759932242"
"Do-rag",23-JUN-12,420,"2198481637"
"Revers",25-JUN-12,1378,"3160359502"
"Revers",25-JUN-12,1402,"3171375024"
"Drawstring",25-JUN-12,2204,"3943187432"
"Drawstring",25-JUN-12,2221,"6204338539"
"Drawstring",25-JUN-12,2222,"6204328037"
"Drawstring",25-JUN-12,3107,"4111953697"
"Revers",25-JUN-12,2007,"6706482779"
"Fake fur",26-JUN-12,202,"4041997511"
"Fake fur",26-JUN-12,214,"5326356827"
"Do-rag",23-JUN-12,676,"3342761374"
"Do-rag",23-JUN-12,750,"282976631"
"Do-rag",23-JUN-12,774,"4290584757"
"Do-rag",23-JUN-12,786,"282973307"
"Drawstring",25-JUN-12,2302,"4310255114"
"Drawstring",25-JUN-12,2307,"3969073393"
"Revers",25-JUN-12,725,"3166444758"
"Drawstring",25-JUN-12,3208,"4831050025"
"Revers",26-JUN-12,2644,"3094190643"
"Facing (sewing)",26-JUN-12,112,"5747873194"
"Evening gown",25-JUN-12,828,"4790811311"
"Fake fur",26-JUN-12,702,"4519047906"
"Fake fur",26-JUN-12,706,"3155671239"
"Dirndl",22-JUN-12,36,"6318013015"
"Dirndl",22-JUN-12,108,"4192314985"
"Dirndl",22-JUN-12,109,"4192329109"
"Dirndl",22-JUN-12,110,"4192324231"
"Dirndl",22-JUN-12,111,"4192311385"
"Dirndl",22-JUN-12,112,"4192321417"
"Dirndl",22-JUN-12,113,"4193078772"
"Dirndl",22-JUN-12,114,"4193071878"
"Dirndl",22-JUN-12,115,"4192313053"
"Dirndl",22-JUN-12,116,"4192319973"
"Dirndl",22-JUN-12,117,"4193084722"
"Dirndl",22-JUN-12,118,"4192325921"
"Dirndl",22-JUN-12,119,"4193089256"
