"PHOTO_ID","CONTEXT_TYPE","CONTEXT_ID","CONTEXT_TITLE"
"3235188938","set","72157622562432217","Alpes 2006 to 2008"
"3232336728","set","72157622562432217","Alpes 2006 to 2008"
"3231487195","set","72157622562432217","Alpes 2006 to 2008"
"3232336070","set","72157622562432217","Alpes 2006 to 2008"
"3235188770","set","72157622562432217","Alpes 2006 to 2008"
"5289388823","set","72157623410704384","All things beaded"
"5289388823","set","72157623410623320","Necklaces & Sets"
"5289388823","pool","35237098518@N01","Beadwork and Jewelry Making"
"5289388823","pool","17765467@N00","yellow | orange | red"
"5289388823","pool","85062193@N00","Pearls"
"5289388823","pool","87938694@N00","Necklaces"
"5289388823","pool","88519238@N00","HANDMADE  BEADED JEWELRIES"
"5289388823","pool","27115952@N00","Everything beaded"
"5289388823","pool","41269704@N00","Show off your beading work"
"5289388823","pool","69442112@N00","Made in Melbourne"
"5289388823","pool","73043106@N00","Pearl Necklace Artists"
"5289388823","pool","408558@N25","Pearl"
"5289388823","pool","543851@N21","Art You Wear"
"5289388823","pool","615877@N23","Australian Beaders"
"3803908341","set","72157621922672564","Alaska - Wild Rovers at the Three Barons 2009 Finale"
"4831402226","set","72157604343490468","What I Wore {outfit posts}"
"4830787463","set","72157604343490468","What I Wore {outfit posts}"
"4830788887","set","72157604343490468","What I Wore {outfit posts}"
"4831402712","set","72157604343490468","What I Wore {outfit posts}"
"4831402484","set","72157604343490468","What I Wore {outfit posts}"
"4830786283","set","72157604343490468","What I Wore {outfit posts}"
"4842008165","set","72157623346173108","FLOWN from The Living Room"
"2143503832","set","72157603562175746","Osteria Mozza - Los Angeles, CA"
"5161746718","set","72157625348065042","Halloween 2010"
"5161746718","pool","54678795@N00","Costumes"
"5161746718","pool","96306333@N00","Gay Male Photographers"
"3253400205","set","72157622686872640","Alpes"
"3254229438","set","72157622686872640","Alpes"
"3254228658","set","72157622686872640","Alpes"
"3384321444","set","72157624381262864","Engage-toi! (2009)"
"3384321444","pool","40732569171@N01","Calgary"
"3384321444","pool","11301879@N00","Hats off to Hats!"
"3384321444","pool","10667819@N00","francophone"
"3384321444","pool","425537@N21","Parlez-vous francais?"
"3384321444","pool","955840@N22",""" Per-sona "" :  Human faces [ PORTRAIT ]  "
"3384321444","pool","1083043@N21","FLICKR PALS"
"3384321444","pool","1058989@N24","Girls in hats"
"3384321444","pool","1182735@N21","Captured on Camera"
"3384321444","pool","1223103@N22","ADMIRABLE FLICKRS"
"3384321444","pool","1239179@N21","Flickr Twitters"
"4649277484","set","72157624157753016","Qiqi Cowboy Hat 5-27-10"
"4649277484","set","72157608772318200","+Grand Rapids"
"4649277744","set","72157624157753016","Qiqi Cowboy Hat 5-27-10"
"4649277744","set","72157608772318200","+Grand Rapids"
"4648661233","set","72157624157753016","Qiqi Cowboy Hat 5-27-10"
"4648661233","set","72157623192485430","2010 Year in Pictures"
"4648661233","set","72157608772318200","+Grand Rapids"
"4648661233","pool","1270592@N24","2010: A Year in Pictures"
"4789324658","set","72157623014405317","Office/Dressing Room/Closet/Studio"
"498919738","set","72157600181800538","Chain Mail Guide"
"90654823","set","72057594053298209","good luck in your new bed"
"4150323444","set","72157611159249976","That Self of Mine"
"4001180062","set","72157610551917961","Free for All Creative Commons"
"4001180062","set","72157594196844911","Colorful"
"4001180062","set","72157602984018893","Rainbow"
"4001180062","set","72157614237147837","Photos of 2009"
"4001180062","set","72157629234150721","Assorted People"
"3511352331","set","72157617850396808","coiffed up"
"3512161552","set","72157617850396808","coiffed up"
"3511354213","set","72157617850396808","coiffed up"
"3511348067","set","72157617850396808","coiffed up"
"3512160096","set","72157617850396808","coiffed up"
"3511347165","set","72157617850396808","coiffed up"
"3512164210","set","72157617850396808","coiffed up"
"3512162478","set","72157617850396808","coiffed up"
"3218898017","set","72157612841166261","Chainmaille"
"3218898017","pool","32997029@N00","I Made it Myself"
"3218898017","pool","20759249@N00","10 Million Photos"
"3218898017","pool","583947@N25","Maille"
"267975094","pool","52255599@N00","Life on Commercial Drive"
"267975094","pool","31249612@N00","Commercial Drive"
"4627062174","set","72157616507009088","Black and White"
"4627062174","set","72157608330728074","Design"
"2381885581","set","72157600744878227","Objects"
"4789325294","set","72157623014405317","Office/Dressing Room/Closet/Studio"
"4789324164","set","72157623014405317","Office/Dressing Room/Closet/Studio"
"4788696613","set","72157623014405317","Office/Dressing Room/Closet/Studio"
"4646773433","set","72157625536456494","Mes Favorites"
"4646773433","set","72157624153118492","Abondance"
"3803907611","set","72157621922672564","Alaska - Wild Rovers at the Three Barons 2009 Finale"
"3804722766","set","72157621922672564","Alaska - Wild Rovers at the Three Barons 2009 Finale"
"3803908985","set","72157621922672564","Alaska - Wild Rovers at the Three Barons 2009 Finale"
"3102294310","set","72157610026369463","My Workspace"
"3102294310","pool","52241179605@N01","Crafter's Central"
"3102294310","pool","54054161@N00","Shiny Metal Things"
"3102294310","pool","55735661@N00","Handmade Jewelry"
"3102294310","pool","43647481@N00","Etsy.com love"
"3102294310","pool","58706083@N00","Chainmail Artisan"
"3102294310","pool","47219187@N00","WOMANMADE"
"3102294310","pool","72264695@N00","We heart Handmade Accessories"
"3102294310","pool","361927@N24","I Made This!"
"3102294310","pool","488471@N23","Accessory Trends: Black, White, Shiny, Clear"
"3102294310","pool","529141@N21","Artisans of Southern California"
"3102294310","pool","530782@N21","Etsy Artists"
"3102294310","pool","522775@N24","handmade monday"
"3102294310","pool","583947@N25","Maille"
"3102294310","pool","606774@N25","Handmade Kitschy Jewellery"
"3102294310","pool","678118@N24","MiniBlogs - Supplies, Vintage, and Handmade"
"3102294310","pool","804911@N23","Etsy Chainmaillers' Guild"
"3102294310","pool","855034@N21","The Biggest Group! - Playground For Psychotics"
"3102294310","pool","917008@N21","1000markets"
"3102294310","pool","925197@N21","LoveEtsyFeedback"
"3178510219","set","72157626354901594","Chainmaille Coif"
"3178510219","pool","386051@N20","Aqualicious (Post 1, Award 2)"
"3178510219","pool","829247@N20","Jewellery think"
"3178510219","pool","979950@N22","Chainmaille Land"
"3178510219","pool","935617@N20","Pluggers United"
"2382719728","set","72157600744878227","Objects"
"45059370","set","72157612129467669","Most interesting"
"45059370","set","72157594516189752","1950s"
"45059370","pool","833624@N23","Vintage Mobil Oil/Mobilgas"
"45059370","pool","1565163@N20","Petrol"
"5150523663","set","72157608211691097","arizona state fair"
"5150523663","set","72157604136727456","food & drink"
"5150523663","set","72157628158668759","over 200 comments"
"5150523663","set","72157607143423135","over 1000 views"
"5150523663","pool","44984301@N00","Light Rays (NOT sunflare or shadows - read rules)"
"5150523663","pool","24333070@N00","A+++ Photo (Post 1, Give 3 awards ONLY) Not commenting = Ban"
"5150523663","pool","60419004@N00","Fl♥ckr Hearts -- Post 1 & Give 3 Hearts "
"5150523663","pool","312045@N20","S♥per ♥ Hearts - 10 Pink  - Post 1 & Give 3 Super Hearts"
"5150523663","pool","392839@N22","""Exemplary Shots - Flickr's BEST! (Post 1 Award 3)"""
"2923900938","set","72157594427653064","Miscellaneous fun"
"4788694951","set","72157623014405317","Office/Dressing Room/Closet/Studio"
"2765792306","set","72157606735322134","Jérôme Cornette"
"2923901812","set","72157594427653064","Miscellaneous fun"
"2923901812","pool","32267188@N00","        Monthly Scavenger Hunt"
"5916239978","set","72157627022855349","Fourth of July Festivities ... 07/04/11"
"5916239764","set","72157627022855349","Fourth of July Festivities ... 07/04/11"
"5916239764","pool","67139006@N00","Border Collie"
"5916239764","pool","40567483@N00","Collie Crosses"
"450657109","set","72157594573242305","Finished Objects"
"450657109","pool","37996604956@N01","The Happy Hookers"
"450657109","pool","95758448@N00","*Crochet*"
"450657109","pool","94913287@N00","Baby Children and Toddlers Sewn Clothing Handmade and Cute"
"450657109","pool","364432@N23","Secret Pal 10"
"450657109","pool","325526@N24","Free Knit and Crochet patterns"
"5150523663","pool","368821@N21","     SHINING★STAR - Post 1- Give 5 Stars"
"5150523663","pool","469853@N23","Dazzling Shots | Post 1 comment 5 |"
"5150523663","pool","462117@N25","Gold Star Award - Level 1 (p1/a5)"
"5150523663","pool","584572@N20","Super~Six ☆ Stage #1 ~ Bronze. Post 1, Award 5."
"5150523663","pool","642723@N21","·Spirit  Of Photography (Post 1 Award 5) - Comment or be banned"
"5150523663","pool","763814@N25","*Music To My Eyes* ~~ 7 Levels ~~ Active Sweeper !  ~~ P1 A5 ~~~"
"5150523663","pool","787576@N20","*Artist of the Year* Level 2  ~ P1/-A5 ~  Invite Only"
"3511361115","set","72157617850396808","coiffed up"
"3512173830","set","72157617850396808","coiffed up"
"3511361993","set","72157617850396808","coiffed up"
"5150523663","pool","893024@N24","          flickr Award (((MUST award 5)))"
"5150523663","pool","988924@N21","**Platinum Heart Awards** (Only with 8+Heart Awards Invitation!)"
"5150523663","pool","1017195@N22","**Platinum Hearts Hall of Fame** Photos With 10 Platinum Hearts"
"5150523663","pool","1017204@N22","**Heart Awards** (P.1 Award 5)  "
"5150523663","pool","1064330@N21","Superosity"
"5150523663","pool","1127576@N21","***G a l e r i a***  / Admin Invite"
"5150523663","pool","1158759@N22","*Artist of the Year* Level 3~Platinum Hall of Fame-Invite Only"
"5150523663","pool","1229510@N22","Gold Star Award - Level 2 (p1/a5)"
"5150523663","pool","1250447@N22","Zodiac Awards  * Post 1 - Award 3 * *Sweeper Active* "
"5150523663","pool","1225930@N24","**FLICKR'S got TALENT** Post 1 / Award 5 = sweeper running"
"5150523663","pool","1270962@N21","Image Gallery !!!"
"5150523663","pool","1306061@N22"," Reserva Especial - Perfil (Only Portrait) - P1 A1"
"5150523663","pool","1313826@N22","Takara"
"5150523663","pool","1252265@N24","F 5,6"
"5150523663","pool","1321162@N25","Vermeer Pearls.. an invite only group (P1/A2)"
"5150523663","pool","1478035@N25","GIN - "" Get Inspired "" "
"5150523663","pool","1568668@N25","*Artist of the Year* Level 6~Double Diamond~Invite Only"
"5150523663","pool","1593318@N20","*Artist of the Year* Level 4~Double Platinum  P1/A5- Invite Only"
"5150523663","pool","1582114@N24","*Artist of the Year* Level 5~The Diamond Award-Invite Only"
"5150523663","pool","1664625@N25","Square In The City / Admin Invite Only "
"3229184684","set","72157622562432217","Alpes 2006 to 2008"
"3231174080","set","72157622562432217","Alpes 2006 to 2008"
"3254228544","set","72157622686872640","Alpes"
"3254228422","set","72157622686872640","Alpes"
"3231174176","set","72157622562432217","Alpes 2006 to 2008"
"3434901912","set","72157616877859018","Arcade"
"4014867035","set","72157621870487067","Rodeo"
"4014867035","pool","851641@N20","Nice full package!"
"4014867035","pool","831146@N25","Beautiful Cowboys"
"4014867035","pool","1355262@N22","cowboygunfighters"
"4014867035","pool","1403499@N25","Damn! What a hot Guy!"
"5938155453","set","72157625249661184","Your City USA"
"5938155453","pool","16978849@N00","Black and White"
"5938155453","pool","35034359018@N01","Canon DSLR User Group"
"5938155453","pool","36101700257@N01","Oregon"
"5938155453","pool","52239745968@N01","Portrait"
"5938155453","pool","52240293230@N01","canon photography"
"5938155453","pool","52240435145@N01","Pacific Northwest"
"5938155453","pool","52240944201@N01","People Portraits"
"5938155453","pool","12173949@N00","I Love My Canon"
"5938155453","pool","54096985@N00","Canon EOS Digital Rebel XT"
"5938155453","pool","25244709@N00","RawShooter"
"5938155453","pool","76649513@N00","ANYTHING ALLOWED!!!!!!"
"5938155453","pool","58184182@N00","Photoshop Support Group"
"5938155453","pool","94466582@N00","canon digital photography."
"5938155453","pool","19281525@N00","Canon Digital"
"5938155453","pool","56076375@N00","FLICKR B&W"
"5938155453","pool","20421382@N00","The Portrait Group"
"5938155453","pool","79815492@N00","Adobe Photoshop CS (all CS versions)"
"5938155453","pool","56837408@N00","Canon Camera"
"5938155453","pool","77185913@N00","The Flickr Portrait Gallery"
"5938155453","pool","61859776@N00","I Love Black and White! "
"5938155453","pool","405546@N20","World of B&W + Sepia & other monochrome"
"5938155453","pool","558338@N21","ALL Welcome - I am sick of 'rules and regulations - New Contest"
"5938155453","pool","581278@N21","Nik Software Photo Share"
"5938155453","pool","672418@N20","Flickr Number One !!"
"5938155453","pool","715137@N23","***SCREAM OF THE PHOTOGRAPHER***"
"5938155453","pool","731571@N21"," CREATIVE   PORTRAITS ♠ ♣ ♠ "
"5938155453","pool","832063@N22","The Oregon Photographer's Group"
"5938155453","pool","1102799@N22","People and Paths"
"5938155453","pool","1099987@N20","★★★Shutter Bug - 3 years old★★★"
"5938155453","pool","1161923@N22","-The Cafe-"
"5938155453","pool","1262874@N24","iLike This Pic"
"5938155453","pool","1330125@N22","Something about Women in Cowboy Boots"
"5938155453","pool","1316525@N21","4tografie People & Places"
"5938155453","pool","1415923@N22","School of Digital Photography"
"5938155453","pool","1363047@N24","CANON WORLD"
"5938155453","pool","1461370@N20","All photos group"
"5938155453","pool","1537485@N25","***Bishops and Pawns Open Group"
"5938155453","pool","1619879@N20","O mundo em preto e branco - The world in black and white"
"1419911216","set","72157603422067338","Found Photographs - Studio Groups"
"1419911216","set","72157594403309529","Found Photographs"
"1419911216","set","72157607037457416","Most Interesting"
"1419911216","set","72157624270248637","One for every day of the month."
"1419911216","pool","35237093888@N01","Humor"
"1419911216","pool","52241515523@N01","Old Photos"
"1419911216","pool","57256543@N00","Found Photographs"
"1419911216","pool","68361764@N00","Historic and Old Photos"
"1419911216","pool","30845071@N00","iFlickr"
"1419911216","pool","65533462@N00","Old photos and good old memories"
"1419911216","pool","67147471@N00","Old Photographs"
"1419911216","pool","28458547@N00","Antique Photographs"
"1419911216","pool","87523540@N00","Found Photos"
"3434901912","pool","1198088@N24","Getty Images Call for Artists"
"5279590512","set","72157625515035663","Garment Shops"
"4583419856","set","72157623613602048","Minolta Instant Pro"
"4583419856","pool","52241149316@N01","Polaroid"
"4583419856","pool","14462747@N00","POLAROID EDGE"
"4376315389","set","72157623146131013","relative to the 2010 winter Olympic games"
"4376315389","set","72157624650658150","Vancouver architecture"
"4376315389","set","72157594470014656","vancouver scenery"
"4376315389","pool","34427469219@N01","Vancouver"
