PHOTO_ID,PictureURL,Category,T1_Q1,T2_Q1,T3_Q1,T1_Q2,T1_Q2,T1_Q2,T1_Familiarity,T2_Familiarity,T3_Familiarity
2872857637,http://farm4.static.flickr.com/3206/2872857637_7fc1dd1909.jpg,Nosegay,No,No,No,No,No,No,2,6,7
2872860767,http://farm4.static.flickr.com/3249/2872860767_a80ecd2165.jpg,Nosegay,No,No,No,No,No,No,2,6,7
2795645078,http://farm4.static.flickr.com/3167/2795645078_eb627024ff.jpg,Kepi,No,NotSure,Yes,No,No,No,7,2,4
2795641566,http://farm4.static.flickr.com/3177/2795641566_13e97e7ba5.jpg,Kepi,No,Yes,Yes,No,No,No,7,2,4
2794802339,http://farm4.static.flickr.com/3199/2794802339_28fd6b9467.jpg,Kepi,No,Yes,Yes,No,No,No,7,2,4
2795645986,http://farm4.static.flickr.com/3207/2795645986_ba3aa5257a.jpg,Kepi,No,Yes,Yes,No,No,No,7,2,4
2794795443,http://farm4.static.flickr.com/3270/2794795443_5b5339e857.jpg,Kepi,NotSure,No,Yes,No,No,No,2,6,1
2795641138,http://farm4.static.flickr.com/3274/2795641138_099170f4dc.jpg,Kepi,No,No,No,No,No,No,2,6,1
2795639494,http://farm4.static.flickr.com/3278/2795639494_fdc8956e32.jpg,Kepi,No,No,No,No,No,No,2,6,1
2795639262,http://farm4.static.flickr.com/3290/2795639262_1494677774.jpg,Kepi,NotSure,No,No,No,No,No,2,6,1
2795643002,http://farm4.static.flickr.com/3292/2795643002_2383ed87a8.jpg,Kepi,No,No,No,No,No,No,1,1,6
2794800417,http://farm4.static.flickr.com/3295/2794800417_d6e03500af.jpg,Kepi,No,No,No,No,No,No,1,1,6
4645082408,http://farm5.static.flickr.com/4012/4645082408_d12b7bd642.jpg,Kepi,No,No,No,No,No,No,1,1,6
7017533535,http://farm8.static.flickr.com/7179/7017533535_1b7671a026.jpg,Overcoat,Yes,Yes,Yes,NotSure,No,No,6,7,2
7017535617,http://farm8.static.flickr.com/7194/7017535617_b1f9d31272.jpg,Overcoat,No,Yes,Yes,No,No,NotSure,6,7,2
6871431224,http://farm8.static.flickr.com/7223/6871431224_5b7d457fed.jpg,Overcoat,Yes,Yes,NotSure,Yes,NotSure,NotSure,6,7,2
6871432084,http://farm8.static.flickr.com/7235/6871432084_66015cd6b6.jpg,Overcoat,Yes,Yes,Yes,Yes,NotSure,NotSure,6,7,2
4365919455,http://farm5.static.flickr.com/4047/4365919455_bdeef81192.jpg,Kimono,Yes,Yes,Yes,NotSure,Yes,Yes,7,4,7
4366670646,http://farm5.static.flickr.com/4059/4366670646_0dae6a0b2f.jpg,Kimono,Yes,Yes,Yes,NotSure,Yes,Yes,7,4,7
6043710577,http://farm7.static.flickr.com/6197/6043710577_fc8673d5f6.jpg,Kimono,Yes,NotSure,Yes,No,NotSure,No,7,4,7
3359132170,http://farm4.static.flickr.com/3435/3359132170_fb1d12b1b5.jpg,Kufi,No,No,No,No,No,No,6,1,4
3358313753,http://farm4.static.flickr.com/3458/3358313753_02181394f9.jpg,Kufi,No,No,No,No,No,No,6,1,4
3358313197,http://farm4.static.flickr.com/3468/3358313197_1065d39ecc.jpg,Kufi,No,No,No,No,No,No,6,1,4
3359131874,http://farm4.static.flickr.com/3468/3359131874_68198f24cf.jpg,Kufi,No,No,No,No,No,No,6,1,4
3359131462,http://farm4.static.flickr.com/3641/3359131462_d4a5bc795e.jpg,Kufi,No,No,No,No,No,No,5,7,6
3358314135,http://farm4.static.flickr.com/3660/3358314135_2161a3559b.jpg,Kufi,No,No,No,No,No,No,5,7,6
4885363054,http://farm5.static.flickr.com/4082/4885363054_79c8522207.jpg,Kufi,No,No,No,No,No,No,5,7,6
4885362998,http://farm5.static.flickr.com/4122/4885362998_92ed82b417.jpg,Kufi,No,No,No,No,No,No,5,7,6
6002106848,http://farm7.static.flickr.com/6010/6002106848_e032bc00fa.jpg,Personal protective equipment,Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
5997574198,http://farm7.static.flickr.com/6020/5997574198_df4d629695.jpg,Personal protective equipment,Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
6002109356,http://farm7.static.flickr.com/6125/6002109356_b790b39c46.jpg,Personal protective equipment,Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
6007764495,http://farm7.static.flickr.com/6138/6007764495_b085f0494b.jpg,Personal protective equipment,Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
5558288879,http://farm6.static.flickr.com/5070/5558288879_24efbfa1a2.jpg,Petticoat,No,No,No,No,No,No,3,6,7
5436923252,http://farm6.static.flickr.com/5140/5436923252_57b0fb9736.jpg,Petticoat,No,No,No,No,No,No,3,6,7
5558870842,http://farm6.static.flickr.com/5142/5558870842_1469911635.jpg,Petticoat,No,No,No,No,No,No,3,6,7
5558870728,http://farm6.static.flickr.com/5150/5558870728_14a6375cbf.jpg,Petticoat,No,No,No,No,No,No,3,6,7
5558289271,http://farm6.static.flickr.com/5181/5558289271_19126042f4.jpg,Petticoat,Yes,Yes,Yes,Yes,Yes,Yes,4,2,7
5558288737,http://farm6.static.flickr.com/5301/5558288737_234cd0203c.jpg,Petticoat,Yes,Yes,Yes,Yes,Yes,NotSure,4,2,7
4455382087,http://farm3.static.flickr.com/2678/4455382087_0d2526c5c3.jpg,Platform shoe,Yes,Yes,Yes,Yes,Yes,Yes,7,3,7
4448106583,http://farm3.static.flickr.com/2745/4448106583_feac0f9583.jpg,Platform shoe,Yes,Yes,Yes,Yes,Yes,Yes,7,3,7
2601448187,http://farm4.static.flickr.com/3059/2601448187_ffb4e2d6e5.jpg,Platform shoe,Yes,Yes,Yes,Yes,No,Yes,7,3,7
2773521041,http://farm4.static.flickr.com/3270/2773521041_4c9a377a1c.jpg,Platform shoe,Yes,Yes,Yes,Yes,Yes,Yes,7,3,7
4618464712,http://farm4.static.flickr.com/3312/4618464712_928e4643cc.jpg,Platform shoe,Yes,Yes,Yes,NotSure,Yes,Yes,2,7,7
4617851457,http://farm4.static.flickr.com/3330/4617851457_1d2097b8ff.jpg,Platform shoe,Yes,Yes,Yes,Yes,Yes,Yes,2,7,7
4605548542,http://farm4.static.flickr.com/3354/4605548542_c34d6a56a2.jpg,Platform shoe,Yes,Yes,Yes,Yes,Yes,Yes,2,7,7
4617873245,http://farm4.static.flickr.com/3399/4617873245_ace09e96c6.jpg,Platform shoe,Yes,Yes,Yes,Yes,Yes,Yes,2,7,7
4109406118,http://farm3.static.flickr.com/2591/4109406118_12f9f82273.jpg,Pattern grading,No,No,No,No,No,No,6,7,1
4108672113,http://farm3.static.flickr.com/2594/4108672113_e7c0c419aa.jpg,Pattern grading,No,No,No,No,No,No,6,7,1
4108787149,http://farm3.static.flickr.com/2597/4108787149_6f2cae3c92.jpg,Pattern grading,No,No,No,No,No,No,6,7,1
4108601251,http://farm3.static.flickr.com/2607/4108601251_9c4db8180a.jpg,Pattern grading,No,No,No,No,No,No,6,7,1
4576708174,http://farm4.static.flickr.com/3321/4576708174_6c5345a812.jpg,Plus fours,No,No,No,No,No,No,1,2,5
4623778311,http://farm4.static.flickr.com/3382/4623778311_e51ae0db1d.jpg,Plus fours,No,No,No,No,No,No,1,2,5
4576678806,http://farm4.static.flickr.com/3389/4576678806_6a40749fcc.jpg,Plus fours,No,No,No,No,No,No,1,2,5
4623779911,http://farm5.static.flickr.com/4004/4623779911_20d5865db6.jpg,Plus fours,No,No,No,No,No,No,1,2,5
4582620547,http://farm5.static.flickr.com/4005/4582620547_c973b546d1.jpg,Plus fours,,No,No,No,No,No,6,1,6
4580879416,http://farm5.static.flickr.com/4007/4580879416_9eeb58372a.jpg,Plus fours,No,No,No,No,No,No,6,1,6
4623829941,http://farm5.static.flickr.com/4007/4623829941_e99c79fcd6.jpg,Plus fours,No,No,No,No,No,No,6,1,6
4540055882,http://farm5.static.flickr.com/4014/4540055882_5a50455c08.jpg,Plus fours,No,No,NotSure,No,No,No,6,1,6
4539423829,http://farm5.static.flickr.com/4054/4539423829_9f17414819.jpg,Plus fours,No,No,No,No,No,No,1,6,2
4577453018,http://farm5.static.flickr.com/4062/4577453018_f449b37016.jpg,Plus fours,No,No,NotSure,No,No,No,1,6,2
4583248500,http://farm5.static.flickr.com/4070/4583248500_e920c86d0a.jpg,Plus fours,No,No,No,No,No,No,1,6,2
4954566569,http://farm5.static.flickr.com/4087/4954566569_4a4651941a.jpg,Plus fours,No,No,No,No,No,No,1,6,2
4955157116,http://farm5.static.flickr.com/4091/4955157116_736a9c4357.jpg,Plus fours,No,No,No,No,No,No,1,1,7
5029512904,http://farm5.static.flickr.com/4149/5029512904_4d1c6975cf.jpg,Plus fours,No,No,No,No,No,No,1,1,7
5697638399,http://farm6.static.flickr.com/5108/5697638399_035eb6891c.jpg,Plus fours,No,No,No,No,No,No,1,1,7
5900621474,http://farm6.static.flickr.com/5151/5900621474_c70e138bec.jpg,Plus fours,Yes,Yes,Yes,No,No,No,1,1,7
4108813273,http://farm3.static.flickr.com/2705/4108813273_792dcf0941.jpg,Pattern grading,No,No,No,No,No,No,1,6,7
4109505936,http://farm3.static.flickr.com/2713/4109505936_7e8a69cdb2.jpg,Pattern grading,No,No,No,No,No,No,1,6,7
4108817685,http://farm3.static.flickr.com/2717/4108817685_2663560faa.jpg,Pattern grading,No,No,No,No,No,No,1,6,7
4109524804,http://farm3.static.flickr.com/2726/4109524804_15591f0e14.jpg,Pattern grading,No,No,No,No,No,No,1,6,7
4109572896,http://farm3.static.flickr.com/2728/4109572896_33edb9c4d8.jpg,Pattern grading,No,Yes,No,No,Yes,No,6,7,7
4108921555,http://farm3.static.flickr.com/2731/4108921555_838cc719ee.jpg,Pattern grading,No,Yes,No,No,Yes,No,6,7,7
4109547522,http://farm3.static.flickr.com/2733/4109547522_c6320b5070.jpg,Pattern grading,No,Yes,No,No,Yes,No,6,7,7
4108915663,http://farm3.static.flickr.com/2738/4108915663_629e1c3b74.jpg,Pattern grading,No,Yes,No,No,Yes,No,6,7,7
4109529330,http://farm3.static.flickr.com/2738/4109529330_6ac169caae.jpg,Pattern grading,No,No,No,,No,No,6,1,7
4109652696,http://farm3.static.flickr.com/2739/4109652696_71deb53638.jpg,Pattern grading,No,No,No,No,No,No,6,1,7
4109559934,http://farm3.static.flickr.com/2742/4109559934_d5e30b075e.jpg,Pattern grading,No,No,No,No,No,No,6,1,7
4109564346,http://farm3.static.flickr.com/2743/4109564346_6ab4ee4f13.jpg,Pattern grading,No,No,No,No,No,No,6,1,7
329470591,http://farm1.static.flickr.com/128/329470591_0d3c423bd3.jpg,Pocket protector,Yes,Yes,Yes,No,No,Yes,7,,1
44025342,http://farm1.static.flickr.com/25/44025342_6a6150015a.jpg,Pocket protector,Yes,No,Yes,No,No,Yes,7,,1
225572079,http://farm1.static.flickr.com/63/225572079_bd3b015465.jpg,Pocket protector,Yes,No,NotSure,No,No,NotSure,7,,1
5132207613,http://farm2.static.flickr.com/1315/5132207613_4ce0af58b4.jpg,Pocket protector,No,Yes,Yes,Yes,Yes,Yes,7,,1
4109642996,http://farm3.static.flickr.com/2768/4109642996_84bb06dd5a.jpg,Pattern grading,No,No,No,NotSure,No,No,5,7,1
4109669302,http://farm3.static.flickr.com/2776/4109669302_cc68de98bc.jpg,Pattern grading,No,No,No,NotSure,No,No,5,7,1
4109449650,http://farm3.static.flickr.com/2780/4109449650_fcc01f911e.jpg,Pattern grading,No,No,No,NotSure,No,No,5,7,1
4108804351,http://farm3.static.flickr.com/2784/4108804351_0395f6c0f0.jpg,Pattern grading,No,No,No,NotSure,No,No,5,7,1
4109428214,http://farm3.static.flickr.com/2792/4109428214_dd5a536ab3.jpg,Pattern grading,No,No,No,No,No,No,6,1,7
4109432598,http://farm3.static.flickr.com/2794/4109432598_ec0a78f1bc.jpg,Pattern grading,No,No,No,No,No,No,6,1,7
4108628043,http://farm3.static.flickr.com/2795/4108628043_6ed1c5b23f.jpg,Pattern grading,No,No,No,No,No,No,6,1,7
4109534024,http://farm3.static.flickr.com/2795/4109534024_eca3286db7.jpg,Pattern grading,No,No,No,No,No,No,6,1,7
4012785788,http://farm4.static.flickr.com/3493/4012785788_7c54643132.jpg,Pattern grading,No,No,No,No,No,No,6,7,6
3915546270,http://farm4.static.flickr.com/3510/3915546270_290eb850c4.jpg,Pattern grading,No,No,No,No,No,No,6,7,6
3434321848,http://farm4.static.flickr.com/3610/3434321848_363b0fe263.jpg,Pattern grading,Yes,Yes,Yes,No,No,No,6,7,6
4266339778,http://farm5.static.flickr.com/4014/4266339778_8beb417bf2.jpg,Pattern grading,No,No,NotSure,No,No,NotSure,6,7,6
5402889192,http://farm6.static.flickr.com/5135/5402889192_296b8b62ac.jpg,Pocket protector,Yes,No,Yes,Yes,No,NotSure,2,7,
4178401408,http://farm5.static.flickr.com/4048/4178401408_6fd37702a5.jpg,Pattern grading,No,No,No,No,No,No,6,7,1
5327929965,http://farm6.static.flickr.com/5005/5327929965_f10ff565ba.jpg,Pattern grading,No,No,No,No,No,No,6,7,1
5870379475,http://farm6.static.flickr.com/5027/5870379475_2934ffd53b.jpg,Pattern grading,No,No,No,No,No,No,6,7,1
7178651642,http://farm6.static.flickr.com/5036/7178651642_a200f28c30.jpg,Pattern grading,No,No,No,No,No,No,6,7,1
3732842724,http://farm4.static.flickr.com/3490/3732842724_a498bd96bb.jpg,Poet shirt,Yes,Yes,No,No,No,No,1,7,7
4433187078,http://farm5.static.flickr.com/4018/4433187078_8d671c168a.jpg,Poet shirt,Yes,Yes,No,No,No,No,1,7,7
4465098501,http://farm5.static.flickr.com/4036/4465098501_daf25530a4.jpg,Poet shirt,No,No,No,No,No,No,1,7,7
4465098605,http://farm5.static.flickr.com/4046/4465098605_f6b3338579.jpg,Poet shirt,No,No,No,No,No,No,1,7,7
6281512750,http://farm7.static.flickr.com/6031/6281512750_1cc2b95a16.jpg,Pattern grading,No,No,No,No,No,No,7,1,7
6281513854,http://farm7.static.flickr.com/6036/6281513854_bc3b5e3dde.jpg,Pattern grading,No,No,No,No,No,No,7,1,7
6337976222,http://farm7.static.flickr.com/6036/6337976222_cb91a0bf43.jpg,Pattern grading,No,No,No,No,No,No,7,1,7
6281510756,http://farm7.static.flickr.com/6100/6281510756_544aa8c693.jpg,Pattern grading,No,No,No,No,No,No,7,1,7
6226350524,http://farm7.static.flickr.com/6108/6226350524_db0fd0ff8d.jpg,Pattern grading,No,No,No,No,No,No,1,7,
6280990485,http://farm7.static.flickr.com/6221/6280990485_c00a7c9310.jpg,Pattern grading,No,No,No,No,No,No,1,7,
6280994863,http://farm7.static.flickr.com/6225/6280994863_f56247d6b5.jpg,Pattern grading,No,No,No,No,No,No,1,7,
6281509676,http://farm7.static.flickr.com/6229/6281509676_4cdee25658.jpg,Pattern grading,No,No,No,No,No,No,1,7,
4709207157,http://farm5.static.flickr.com/4020/4709207157_5e0fdc4b87.jpg,Poncho,Yes,Yes,Yes,Yes,Yes,Yes,7,7,6
7235033016,http://farm9.static.flickr.com/8011/7235033016_60a1d4540c.jpg,Poncho,Yes,Yes,Yes,Yes,Yes,Yes,7,7,6
3262833747,http://farm4.static.flickr.com/3325/3262833747_02b5c9eea2.jpg,Pork pie hat,No,No,No,No,No,No,7,3,7
4939686472,http://farm5.static.flickr.com/4115/4939686472_71db709733.jpg,Pork pie hat,No,No,No,No,No,No,7,3,7
5851952736,http://farm6.static.flickr.com/5109/5851952736_f82df5e543.jpg,Pork pie hat,Yes,Yes,Yes,Yes,Yes,Yes,7,3,7
5767844127,http://farm6.static.flickr.com/5190/5767844127_96a5919cb0.jpg,Pork pie hat,No,No,No,No,No,No,7,3,7
6448017807,http://farm8.static.flickr.com/7174/6448017807_f7f4afc132.jpg,Pattern grading,No,Yes,No,No,NotSure,No,7,1,3
6448015259,http://farm8.static.flickr.com/7175/6448015259_b03fa62d4e.jpg,Pattern grading,No,No,No,No,No,No,7,1,3
7178637522,http://farm8.static.flickr.com/7217/7178637522_5c29b128cf.jpg,Pattern grading,No,No,No,No,No,No,7,1,3
5458684195,http://farm6.static.flickr.com/5294/5458684195_fca1725ea3.jpg,Purdah,No,No,NotSure,No,No,NotSure,7,5,2
5458683627,http://farm6.static.flickr.com/5295/5458683627_7f55a87447.jpg,Purdah,No,No,,No,No,No,7,5,2
6120353112,http://farm7.static.flickr.com/6068/6120353112_a55b368ba6.jpg,Purdah,Yes,Yes,Yes,No,Yes,Yes,7,5,2
7112645697,http://farm8.static.flickr.com/7116/7112645697_9804920060.jpg,Purdah,Yes,Yes,Yes,Yes,Yes,NotSure,6,2,7
5321389065,http://farm6.static.flickr.com/5006/5321389065_6bf8739bc7.jpg,Rickrack,No,No,No,No,No,No,,1,6
5443648081,http://farm6.static.flickr.com/5020/5443648081_3c6eaf35e0.jpg,Rickrack,NotSure,No,Yes,NotSure,No,Yes,,1,6
5321952552,http://farm6.static.flickr.com/5085/5321952552_bd1213e5b5.jpg,Rickrack,No,No,Yes,No,No,Yes,,1,6
5322007186,http://farm6.static.flickr.com/5085/5322007186_f78de238c9.jpg,Rickrack,Yes,No,Yes,Yes,No,Yes,,1,6
5321941904,http://farm6.static.flickr.com/5090/5321941904_3ce19df402.jpg,Rickrack,Yes,Yes,No,Yes,Yes,No,1,1,7
5321348999,http://farm6.static.flickr.com/5125/5321348999_0584444071.jpg,Rickrack,No,No,No,No,No,No,1,1,7
5425826449,http://farm6.static.flickr.com/5136/5425826449_5f968fd7ec.jpg,Rickrack,Yes,Yes,No,Yes,Yes,Yes,1,1,7
5443650027,http://farm6.static.flickr.com/5137/5443650027_b3e3c93cab.jpg,Rickrack,Yes,Yes,No,Yes,Yes,Yes,1,1,7
5321347341,http://farm6.static.flickr.com/5161/5321347341_58dcbcb4d2.jpg,Rickrack,No,No,No,No,No,No,2,1,1
5321945236,http://farm6.static.flickr.com/5206/5321945236_e6dc7cccd1.jpg,Rickrack,No,No,No,No,No,No,2,1,1
5321345499,http://farm6.static.flickr.com/5243/5321345499_5bc34d3b9c.jpg,Rickrack,NotSure,NotSure,No,No,NotSure,No,2,1,1
5321120239,http://farm6.static.flickr.com/5249/5321120239_7fe65af6e3.jpg,Rickrack,NotSure,Yes,No,Yes,Yes,No,2,1,1
6864887455,http://farm8.static.flickr.com/7070/6864887455_bd70cc1957.jpg,Robe,No,No,No,No,No,No,6,7,6
6864663235,http://farm8.static.flickr.com/7205/6864663235_0086edfe78.jpg,Robe,No,No,No,No,No,No,6,7,6
4398470936,http://farm3.static.flickr.com/2781/4398470936_5ba1891124.jpg,Preppy,No,No,No,No,No,No,7,7,1
4398471148,http://farm3.static.flickr.com/2781/4398471148_cfb45bc6e5.jpg,Preppy,No,No,No,No,No,No,7,7,1
4398471276,http://farm3.static.flickr.com/2781/4398471276_fdd908a889.jpg,Preppy,No,No,No,No,No,No,7,7,1
4353587544,http://farm3.static.flickr.com/2789/4353587544_fea15dd579.jpg,Preppy,Yes,No,Yes,No,No,NotSure,7,7,1
3657780134,http://farm4.static.flickr.com/3328/3657780134_8a347d4318.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,NotSure,7,7,1
3657847710,http://farm4.static.flickr.com/3331/3657847710_f8b3eb425b.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,NotSure,7,7,1
3657051557,http://farm4.static.flickr.com/3332/3657051557_a37981c1c7.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,NotSure,7,7,1
3657851212,http://farm4.static.flickr.com/3335/3657851212_d28e08044f.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,NotSure,7,7,1
3657055885,http://farm4.static.flickr.com/3377/3657055885_da094092e9.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
3657028397,http://farm4.static.flickr.com/3381/3657028397_3612a19939.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,Yes,7,7,1
3657059469,http://farm4.static.flickr.com/3382/3657059469_6c9095dcc6.jpg,Preppy,No,Yes,Yes,No,Yes,Yes,7,7,1
3656985527,http://farm4.static.flickr.com/3386/3656985527_64ae8e0291.jpg,Preppy,Yes,Yes,Yes,Yes,No,Yes,7,7,1
3657039799,http://farm4.static.flickr.com/3632/3657039799_0a8feae856.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,Yes,1,6,7
3657847276,http://farm4.static.flickr.com/3633/3657847276_bee08aa061.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,Yes,1,6,7
3657056551,http://farm4.static.flickr.com/3640/3657056551_bd02800be2.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,Yes,1,6,7
3657059633,http://farm4.static.flickr.com/3640/3657059633_d049d8558c.jpg,Preppy,Yes,Yes,Yes,Yes,Yes,Yes,1,6,7
4353587496,http://farm5.static.flickr.com/4049/4353587496_d2c6ee451b.jpg,Preppy,Yes,Yes,No,NotSure,No,No,7,6,1
4281475142,http://farm5.static.flickr.com/4056/4281475142_c5f15fb609.jpg,Preppy,Yes,Yes,Yes,NotSure,No,No,7,6,1
4318495178,http://farm5.static.flickr.com/4058/4318495178_cf71d6e444.jpg,Preppy,Yes,Yes,Yes,Yes,No,No,7,6,1
4398470910,http://farm5.static.flickr.com/4059/4398470910_8c063393e9.jpg,Preppy,No,No,No,No,No,No,7,6,1
288611609,http://farm1.static.flickr.com/107/288611609_8720cafa4f.jpg,Serape,Yes,Yes,Yes,Yes,NotSure,Yes,6,2,1
12640010,http://farm1.static.flickr.com/11/12640010_39a638b21a.jpg,Serape,Yes,Yes,Yes,Yes,Yes,Yes,6,2,1
287387631,http://farm1.static.flickr.com/115/287387631_9327acc0e6.jpg,Serape,Yes,Yes,Yes,Yes,Yes,Yes,6,2,1
21547861,http://farm1.static.flickr.com/17/21547861_08d638fbc4.jpg,Serape,No,No,No,No,No,No,6,2,1
4626397892,http://farm4.static.flickr.com/3323/4626397892_c1a9d5aee5.jpg,Cowboy hat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
3434901912,http://farm4.static.flickr.com/3410/3434901912_b14438fc4d.jpg,Cowboy hat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
4015075679,http://farm4.static.flickr.com/3441/4015075679_deb0906c15.jpg,Cowboy hat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
3897108588,http://farm4.static.flickr.com/3529/3897108588_a1d2aa5fb1.jpg,Cowboy hat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,7
5437472747,http://farm6.static.flickr.com/5095/5437472747_756d0b7362.jpg,Cowboy hat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,6
5916239764,http://farm6.static.flickr.com/5239/5916239764_455146ec9a.jpg,Cowboy hat,Yes,No,Yes,Yes,Yes,Yes,7,7,6
5938155453,http://farm7.static.flickr.com/6122/5938155453_4a7d66a263.jpg,Cowboy hat,Yes,Yes,Yes,Yes,Yes,Yes,7,7,6
7381115480,http://farm9.static.flickr.com/8004/7381115480_54a3efcd9b.jpg,Cowboy hat,Yes,Yes,Yes,Yes,No,No,7,7,6
6176107387,http://farm7.static.flickr.com/6166/6176107387_240bc702a5.jpg,Culottes,Yes,Yes,Yes,NotSure,NotSure,Yes,2,5,1
6176109073,http://farm7.static.flickr.com/6167/6176109073_9de2184eeb.jpg,Culottes,Yes,Yes,Yes,NotSure,NotSure,No,2,5,1
6270440386,http://farm7.static.flickr.com/6238/6270440386_a7a7c4ce29.jpg,Culottes,Yes,Yes,Yes,No,NotSure,No,2,5,1
6541936451,http://farm8.static.flickr.com/7024/6541936451_2cf9a1200b.jpg,Culottes,Yes,Yes,Yes,No,No,NotSure,2,5,1
5073024922,http://farm5.static.flickr.com/4147/5073024922_314cc07b5f.jpg,Cut and sew,Yes,Yes,Yes,Yes,Yes,NotSure,6,6,5
5279590512,http://farm6.static.flickr.com/5250/5279590512_931e964f33.jpg,Cut and sew,Yes,Yes,Yes,Yes,No,No,6,6,5
4164555818,http://farm3.static.flickr.com/2567/4164555818_693a19bb29.jpg,Deerstalker,Yes,Yes,No,No,No,No,1,5,3
4301694752,http://farm3.static.flickr.com/2583/4301694752_f9508cb4d9.jpg,Deerstalker,Yes,Yes,No,No,No,No,1,5,3
4200191703,http://farm3.static.flickr.com/2676/4200191703_2d6f66852e.jpg,Deerstalker,Yes,Yes,Yes,No,No,Yes,1,5,3
4200112443,http://farm3.static.flickr.com/2715/4200112443_8294c73d97.jpg,Deerstalker,NotSure,Yes,Yes,NotSure,No,No,1,5,3
2917125372,http://farm4.static.flickr.com/3102/2917125372_683f22a110.jpg,Do-rag,Yes,Yes,Yes,No,Yes,No,3,7,5
2916327001,http://farm4.static.flickr.com/3104/2916327001_0e2f4a2b15.jpg,Do-rag,Yes,NotSure,Yes,No,NotSure,No,3,7,5
2916276913,http://farm4.static.flickr.com/3105/2916276913_1214c08c27.jpg,Do-rag,Yes,Yes,Yes,No,No,No,3,7,5
2916293637,http://farm4.static.flickr.com/3110/2916293637_914a2002fa.jpg,Do-rag,Yes,Yes,Yes,No,Yes,No,3,7,5
2788726598,http://farm4.static.flickr.com/3150/2788726598_559a63b11d.jpg,Do-rag,Yes,Yes,Yes,Yes,Yes,Yes,7,5,7
2917171392,http://farm4.static.flickr.com/3185/2917171392_060baa7d33.jpg,Do-rag,Yes,Yes,Yes,Yes,Yes,Yes,7,5,7
2917130766,http://farm4.static.flickr.com/3203/2917130766_2dece39b76.jpg,Do-rag,Yes,Yes,Yes,Yes,Yes,Yes,7,5,7
2916280673,http://farm4.static.flickr.com/3204/2916280673_3203ba81b2.jpg,Do-rag,Yes,Yes,Yes,Yes,Yes,Yes,7,5,7
4031382713,http://farm3.static.flickr.com/2555/4031382713_b20b6a5168.jpg,Fake fur,No,No,No,No,No,No,7,7,7
4042744852,http://farm3.static.flickr.com/2577/4042744852_7f5019312b.jpg,Fake fur,No,Yes,Yes,Yes,Yes,Yes,7,7,7
4042742820,http://farm3.static.flickr.com/2615/4042742820_a7bdc41376.jpg,Fake fur,No,Yes,,No,Yes,No,7,7,7
4042741074,http://farm3.static.flickr.com/2616/4042741074_68c8fba5d9.jpg,Fake fur,No,Yes,No,No,No,No,7,7,7
4032125192,http://farm3.static.flickr.com/2631/4032125192_d198252df0.jpg,Fake fur,No,No,No,No,No,No,3,7,4
4042740550,http://farm3.static.flickr.com/2712/4042740550_7d00524bec.jpg,Fake fur,No,No,No,No,No,No,3,7,4
4041997511,http://farm3.static.flickr.com/2724/4041997511_d829cda0e7.jpg,Fake fur,No,Yes,NotSure,NotSure,Yes,Yes,3,7,4
4042744454,http://farm3.static.flickr.com/2736/4042744454_0d2b821cf4.jpg,Fake fur,Yes,Yes,Yes,No,Yes,Yes,3,7,4
4308280438,http://farm5.static.flickr.com/4044/4308280438_d769b5a7d7.jpg,Fake fur,No,No,No,No,No,No,1,7,7
4230846694,http://farm5.static.flickr.com/4052/4230846694_e55b73ab74.jpg,Fake fur,No,Yes,Yes,No,Yes,Yes,1,7,7
4385207322,http://farm5.static.flickr.com/4063/4385207322_7685a4c506.jpg,Fake fur,No,Yes,Yes,No,Yes,Yes,1,7,7
4645455032,http://farm5.static.flickr.com/4064/4645455032_412ff68038.jpg,Fake fur,No,NotSure,Yes,No,NotSure,NotSure,1,7,7
6354598679,http://farm7.static.flickr.com/6036/6354598679_00a97b7d6a.jpg,Faluche,Yes,Yes,Yes,Yes,Yes,Yes,1,7,1
6354264159,http://farm7.static.flickr.com/6039/6354264159_7b13ab89e3.jpg,Faluche,No,Yes,NotSure,No,No,NotSure,1,7,1
6354547481,http://farm7.static.flickr.com/6039/6354547481_1929d42be0.jpg,Faluche,Yes,Yes,Yes,Yes,Yes,Yes,1,7,1
